date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:58:17	22070/22070	---M-Z	200	added ('OK')	text/html	etag:%225636-5c0244664d1e2-gzip%22	https://mannatthemes.com/dastyle/default/tables-editable.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/tables-editable.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:17	28194/28194	---M-Z	200	added ('OK')	text/html	etag:%226e22-5c0244664d1e2-gzip%22	https://mannatthemes.com/dastyle/default/tables-responsive.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/tables-responsive.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:18	39979/39979	---M-Z	200	added ('OK')	text/html	etag:%229c2b-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/icons-dripicons.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/icons-dripicons.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:18	92989/92989	---M-Z	200	added ('OK')	text/html	etag:%2216b3d-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/icons-feather.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/icons-feather.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:19	125620/125620	---M-Z	200	added ('OK')	text/html	etag:%221eab4-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/icons-fontawesome.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/icons-fontawesome.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:19	376177/376177	---M-Z	200	added ('OK')	text/html	etag:%225bd71-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/icons-materialdesign.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/icons-materialdesign.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:19	51893/51893	---M-Z	200	added ('OK')	text/html	etag:%22cab5-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/icons-themify.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/icons-themify.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:19	49751/49751	---M-Z	200	added ('OK')	text/html	etag:%22c257-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/icons-typicons.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/icons-typicons.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:20	21428/21428	---M-Z	200	added ('OK')	text/html	etag:%2253b4-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/maps-google.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/maps-google.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:20	22114/22114	---M-Z	200	added ('OK')	text/html	etag:%225662-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/maps-leaflet.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/maps-leaflet.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:20	22193/22193	---M-Z	200	added ('OK')	text/html	etag:%2256b1-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/maps-vector.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/maps-vector.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:21	22428/22428	---M-Z	200	added ('OK')	text/html	etag:%22579c-5c0244664b2a1-gzip%22	https://mannatthemes.com/dastyle/default/email-templates-alert.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/email-templates-alert.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:21	24586/24586	---M-Z	200	added ('OK')	text/html	etag:%22600a-5c0244664b2a1-gzip%22	https://mannatthemes.com/dastyle/default/email-templates-basic.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/email-templates-basic.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:21	24899/24899	---M-Z	200	added ('OK')	text/html	etag:%226143-5c0244664b2a1-gzip%22	https://mannatthemes.com/dastyle/default/email-templates-billing.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/email-templates-billing.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:22	27220/27220	---M-Z	200	added ('OK')	text/html	etag:%226a54-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/pages-blogs.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/pages-blogs.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:22	25169/25169	---M-Z	200	added ('OK')	text/html	etag:%226251-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/pages-faqs.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/pages-faqs.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:22	26283/26283	---M-Z	200	added ('OK')	text/html	etag:%2266ab-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/pages-pricing.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/pages-pricing.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:23	52800/52800	---M-Z	200	added ('OK')	text/html	etag:%22ce40-5c0244664d1e2-gzip%22	https://mannatthemes.com/dastyle/default/pages-profile.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/pages-profile.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:23	19119/19119	---M-Z	200	added ('OK')	text/html	etag:%224aaf-5c0244664c241-gzip%22	https://mannatthemes.com/dastyle/default/horizontal-starter.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/horizontal-starter.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:23	24646/24646	---M-Z	200	added ('OK')	text/html	etag:%226046-5c0244664d1e2-gzip%22	https://mannatthemes.com/dastyle/default/pages-timeline.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/pages-timeline.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:24	22472/22472	---M-Z	200	added ('OK')	text/html	etag:%2257c8-5c0244664d1e2-gzip%22	https://mannatthemes.com/dastyle/default/pages-treeview.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/pages-treeview.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:24	6219/6219	---M-Z	200	added ('OK')	text/html	etag:%22184b-5c0244664b2a1-gzip%22	https://mannatthemes.com/dastyle/default/auth-login.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/auth-login.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:24	6219/6219	---M-Z	200	added ('OK')	text/html	etag:%22184b-5c0244664b2a1-gzip%22	https://mannatthemes.com/dastyle/default/auth-register.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/auth-register.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:25	2540/2540	---M-Z	200	added ('OK')	text/html	etag:%229ec-5c0244664b2a1-gzip%22	https://mannatthemes.com/dastyle/default/auth-recover-pw.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/auth-recover-pw.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:25	2557/2557	---M-Z	200	added ('OK')	text/html	etag:%229fd-5c0244664b2a1-gzip%22	https://mannatthemes.com/dastyle/default/auth-lock-screen.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/auth-lock-screen.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:25	2210/2210	---M-Z	200	added ('OK')	text/html	etag:%228a2-5c0244664b2a1-gzip%22	https://mannatthemes.com/dastyle/default/auth-404.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/auth-404.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:26	2210/2210	---M-Z	200	added ('OK')	text/html	etag:%228a2-5c0244664b2a1-gzip%22	https://mannatthemes.com/dastyle/default/auth-500.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/auth-500.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:26	52182/52182	---M-Z	200	added ('OK')	text/html	etag:%22cbd6-5c0244664d1e2-gzip%22	https://mannatthemes.com/dastyle/default/widgets.html	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/widgets.html	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:26	12141/12141	---M--	200	added ('OK')	image/png	etag:%222f6d-5c024466425fe%22	https://mannatthemes.com/dastyle/default/assets/images/browser_logo/chrome.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/images/browser_logo/chrome.png	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:27	19912/19912	---M--	200	added ('OK')	image/png	etag:%224dc8-5c024466425fe%22	https://mannatthemes.com/dastyle/default/assets/images/browser_logo/micro-edge.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/images/browser_logo/micro-edge.png	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:27	20205/20205	---M--	200	added ('OK')	image/png	etag:%224eed-5c024466425fe%22	https://mannatthemes.com/dastyle/default/assets/images/browser_logo/in-explorer.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/images/browser_logo/in-explorer.png	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:27	8599/8599	---M--	200	added ('OK')	image/png	etag:%222197-5c024466425fe%22	https://mannatthemes.com/dastyle/default/assets/images/browser_logo/opera.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/images/browser_logo/opera.png	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:28	76389/76389	---M--	200	added ('OK')	image/jpeg	etag:%2212a65-5c0244664647f%22	https://mannatthemes.com/dastyle/default/assets/images/small/img-2.jpg	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/images/small/img-2.jpg	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:29	62954/62954	---M--	200	added ('OK')	image/jpeg	etag:%22f5ea-5c0244664647f%22	https://mannatthemes.com/dastyle/default/assets/images/small/img-4.jpg	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/images/small/img-4.jpg	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:29	77662/77662	---M--	200	added ('OK')	image/jpeg	etag:%2212f5e-5c0244664647f%22	https://mannatthemes.com/dastyle/default/assets/images/small/img-1.jpg	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/images/small/img-1.jpg	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:30	40347/40347	---M--	200	added ('OK')	image/jpeg	etag:%229d9b-5c02446647420%22	https://mannatthemes.com/dastyle/default/assets/images/small/img-5.jpg	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/images/small/img-5.jpg	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:30	89476/89476	---M-Z	200	added ('OK')	application/javascript	etag:%2215d84-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/js/jquery.min.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/js/jquery.min.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:30	81084/81084	---M-Z	200	added ('OK')	application/javascript	etag:%2213cbc-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/js/bootstrap.bundle.min.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/js/bootstrap.bundle.min.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:31	4786/4786	---M-Z	200	added ('OK')	application/javascript	etag:%2212b2-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/js/metismenu.min.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/js/metismenu.min.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:31	18867/18867	---M-Z	200	added ('OK')	application/javascript	etag:%2249b3-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/js/waves.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/js/waves.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:31	73050/73050	---M-Z	200	added ('OK')	application/javascript	etag:%2211d5a-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/js/feather.min.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/js/feather.min.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:32	58015/58015	---M-Z	200	added ('OK')	application/javascript	etag:%22e29f-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/js/simplebar.min.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/js/simplebar.min.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:33	253669/253669	---MCZ	200	added ('OK')	application/javascript	etag:%223dee5-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/js/jquery-ui.min.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/js/jquery-ui.min.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:33	150941/150941	---M-Z	200	added ('OK')	application/javascript	etag:%2224d9d-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/js/moment.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/js/moment.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:33	65693/65693	---M-Z	200	added ('OK')	application/javascript	etag:%221009d-5c02446652fa4-gzip%22	https://mannatthemes.com/dastyle/plugins/daterangepicker/daterangepicker.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/plugins/daterangepicker/daterangepicker.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:33	104822/104822	---M-Z	200	added ('OK')	application/javascript	etag:%2219976-5c02446659d06-gzip%22	https://mannatthemes.com/dastyle/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/plugins/jvectormap/jquery-jvectormap-2.0.2.min.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:34	456580/456580	---MCZ	200	added ('OK')	application/javascript	etag:%226f784-5c0244664e182-gzip%22	https://mannatthemes.com/dastyle/plugins/apex-charts/apexcharts.min.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/plugins/apex-charts/apexcharts.min.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:34	112067/112067	---M-Z	200	added ('OK')	application/javascript	etag:%221b5c3-5c0244665aca7-gzip%22	https://mannatthemes.com/dastyle/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/plugins/jvectormap/jquery-jvectormap-us-aea-en.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:34	4042/4042	---M-Z	200	added ('OK')	application/javascript	etag:%22fca-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/pages/jquery.analytics_dashboard.init.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/pages/jquery.analytics_dashboard.init.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:34	3063/3063	---M-Z	200	added ('OK')	application/javascript	etag:%22bf7-5c02446649360-gzip%22	https://mannatthemes.com/dastyle/default/assets/js/app.js	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/js/app.js	(from https://mannatthemes.com/dastyle/default/horizontal-index.html)
01:58:35	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20May%202023%2000:58:35%20GMT	https://mannatthemes.com/dastyle/default/assets/css/images/ui-icons_444444_256x240.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/css/images/ui-icons_444444_256x240.png	(from https://mannatthemes.com/dastyle/default/assets/css/jquery-ui.min.css)
01:58:35	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20May%202023%2000:58:35%20GMT	https://mannatthemes.com/dastyle/default/assets/css/images/ui-icons_555555_256x240.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/css/images/ui-icons_555555_256x240.png	(from https://mannatthemes.com/dastyle/default/assets/css/jquery-ui.min.css)
01:58:36	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20May%202023%2000:58:36%20GMT	https://mannatthemes.com/dastyle/default/assets/css/images/ui-icons_ffffff_256x240.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/css/images/ui-icons_ffffff_256x240.png	(from https://mannatthemes.com/dastyle/default/assets/css/jquery-ui.min.css)
01:58:36	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20May%202023%2000:58:36%20GMT	https://mannatthemes.com/dastyle/default/assets/css/images/ui-icons_777620_256x240.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/css/images/ui-icons_777620_256x240.png	(from https://mannatthemes.com/dastyle/default/assets/css/jquery-ui.min.css)
01:58:36	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20May%202023%2000:58:36%20GMT	https://mannatthemes.com/dastyle/default/assets/css/images/ui-icons_cc0000_256x240.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/css/images/ui-icons_cc0000_256x240.png	(from https://mannatthemes.com/dastyle/default/assets/css/jquery-ui.min.css)
01:58:37	279/279	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2003%20May%202023%2000:58:37%20GMT	https://mannatthemes.com/dastyle/default/assets/css/images/ui-icons_777777_256x240.png	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/css/images/ui-icons_777777_256x240.png	(from https://mannatthemes.com/dastyle/default/assets/css/jquery-ui.min.css)
01:58:38	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c02446634b39%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.eot	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.eot	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:38	89824/89824	---M--	200	added ('OK')	font/woff	etag:%2215ee0-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.woff	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.woff	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:38	76612/76612	---M--	200	added ('OK')	font/woff2	etag:%2212b44-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.woff2	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.woff2	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:38	133034/133034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22207aa-5c02446634b39%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.eot?	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400d41d.eot	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:40	132728/132728	---M--	200	added ('OK')	font/ttf	etag:%2220678-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.ttf	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.ttf	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:40	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.eot	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.eot	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:41	34390/34390	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228656-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.eot?	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400d41d.eot	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:41	13584/13584	---M--	200	added ('OK')	font/woff2	etag:%223510-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.woff2	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.woff2	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:41	16800/16800	---M--	200	added ('OK')	font/woff	etag:%2241a0-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.woff	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.woff	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:41	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.ttf	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.ttf	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:43	144322/144322	---M--	200	added ('OK')	image/svg+xml	etag:%22233c2-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.svg	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-regular-400.svg	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:43	715890/715890	---M--	200	added ('OK')	image/svg+xml	etag:%22aec72-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.svg	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-brands-400.svg	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:43	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.eot	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.eot	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:44	79444/79444	---M--	200	added ('OK')	font/woff2	etag:%2213654-5c02446636a79%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.woff2	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.woff2	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:44	202902/202902	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231896-5c02446635ad9%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.eot?	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900d41d.eot	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:44	103300/103300	---M--	200	added ('OK')	font/woff	etag:%2219384-5c02446636a79%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.woff	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.woff	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:45	202616/202616	---M--	200	added ('OK')	font/ttf	etag:%2231778-5c02446636a79%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.ttf	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.ttf	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:45	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5c024466389ba%22	https://mannatthemes.com/dastyle/default/assets/fonts/la-brands-400.eot	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/la-brands-400.eot	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:45	156260/156260	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-5c024466389ba%22	https://mannatthemes.com/dastyle/default/assets/fonts/la-brands-400.eot?	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/la-brands-400d41d.eot	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:47	897426/897426	---M--	200	added ('OK')	image/svg+xml	etag:%22db192-5c02446636a79%22	https://mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.svg	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/fa-solid-900.svg	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:47	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%2214b24-5c0244663a8fb%22	https://mannatthemes.com/dastyle/default/assets/fonts/la-brands-400.woff2	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/la-brands-400.woff2	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:47	98673/98673	---M--	200	added ('OK')	font/woff	etag:%2218171-5c0244663a8fb%22	https://mannatthemes.com/dastyle/default/assets/fonts/la-brands-400.woff	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/la-brands-400.woff	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:48	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5c0244663a8fb%22	https://mannatthemes.com/dastyle/default/assets/fonts/la-regular-400.eot	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/la-regular-400.eot	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
01:58:48	156072/156072	---M--	200	added ('OK')	font/ttf	etag:%22261a8-5c0244663a8fb%22	https://mannatthemes.com/dastyle/default/assets/fonts/la-brands-400.ttf	C:/Users/ahmad/Desktop/AdminTemplate/mannatthemes.com/dastyle/default/assets/fonts/la-brands-400.ttf	(from https://mannatthemes.com/dastyle/default/assets/css/icons.min.css)
